,Unnamed: 0,frame,class_id,class_name,confidence,track_id,pred_x,pred_y,x,y,lag_x,lag_y,lag_frame,n_frames_for_stone,in_bounds_x,in_bounds_y,in_bounds,dist,s,final_class_name,stone_score,stone_settled,stone_initialized,stones_in_frame,stones_settled_in_frame,stones_initialized_in_frame,event,lag_event,stones_newly_settled_flag,start_new_toss_flag,round_event_flag,start_or_settled_last,cumsum,toss_id,track_id_max_y_on_board,is_tossed_stone
12,0,80,0,black_stone,0.8859648704528809,1,350.14971923828125,580.587158203125,13.38611481677039,37.13222688250356,13.38757570625904,37.132165447148715,79.0,2151,1,1,1,0.0014621807004871327,0.0024923534667394306,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
13,0,81,0,black_stone,0.8850853443145752,1,350.0897216796875,580.4964599609375,13.38269248076079,37.1429626237376,13.38611481677039,37.13222688250356,80.0,2151,1,1,1,0.011268031043928662,0.019206871097605677,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
14,0,82,0,black_stone,0.8848245143890381,1,350.09820556640625,580.447265625,13.383197040661877,37.148757388082586,13.38269248076079,37.1429626237376,81.0,2151,1,1,1,0.005816689308161289,0.009914811320729472,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
15,0,83,0,black_stone,0.8860141038894653,1,350.0761413574219,580.4573974609375,13.381923819308437,37.14757846983965,13.383197040661877,37.148757388082586,82.0,2151,1,1,1,0.0017352062812187755,0.002957737979350186,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
16,0,84,0,black_stone,0.8847532868385315,1,350.0705871582031,580.451416015625,13.381606128008,37.14828782054361,13.381923819308437,37.14757846983965,83.0,2151,1,1,1,0.0007772426799766672,0.0013248454772329555,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
17,0,85,0,black_stone,0.8833029270172119,1,350.0926208496094,580.4329833984375,13.382880348943278,37.150445695285434,13.381606128008,37.14828782054361,84.0,2151,1,1,1,0.0025060052660181354,0.004271599885258185,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
18,0,86,0,black_stone,0.8831660747528076,1,350.10540771484375,580.4171142578125,13.383621573543744,37.152308016235395,13.382880348943278,37.150445695285434,85.0,2151,1,1,1,0.0020044084486448696,0.0034166053101901185,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
19,0,87,0,black_stone,0.8811134696006775,1,350.11810302734375,580.4132080078125,13.384353575435512,37.15275957884953,13.383621573543744,37.152308016235395,86.0,2151,1,1,1,0.0008600788126905154,0.0014660434307224694,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
20,0,88,0,black_stone,0.8810648918151855,1,350.1272888183594,580.3680419921875,13.3848973836988,37.158080175968,13.384353575435512,37.15275957884953,87.0,2151,1,1,1,0.005348315727805025,0.00911644726330402,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
21,0,89,0,black_stone,0.8824186325073242,1,350.11883544921875,580.3187255859375,13.384427253995916,37.163903845252385,13.3848973836988,37.158080175968,88.0,2151,1,1,1,0.005842614643409905,0.009959002233085065,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
22,0,90,0,black_stone,0.8816159963607788,1,350.1249084472656,580.33349609375,13.384771912145798,37.16215698626591,13.384427253995916,37.163903845252385,89.0,2151,1,1,1,0.0017805351888961819,0.0030350031628912193,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
23,0,91,0,black_stone,0.8810639381408691,1,350.1318054199219,580.3369140625,13.38516778584753,37.16174881504445,13.384771912145798,37.16215698626591,90.0,2151,1,1,1,0.0005686121118619399,0.0009692251906737611,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
24,0,92,0,black_stone,0.8811734914779663,1,350.1717834472656,580.3524780273438,13.38746380785702,37.15988406526553,13.38516778584753,37.16174881504445,91.0,2151,1,1,1,0.002957872344445874,0.005041827859850923,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
25,0,93,0,black_stone,0.8830276131629944,1,350.18988037109375,580.371826171875,13.38849893341561,37.15758878365554,13.38746380785702,37.15988406526553,92.0,2151,1,1,1,0.0025178964615721337,0.004291868968588864,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
26,0,94,0,black_stone,0.8804013729095459,1,350.19757080078125,580.3505859375,13.388948836831307,37.16008870715158,13.38849893341561,37.15758878365554,93.0,2151,1,1,1,0.0025400847563623054,0.004329689925617566,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
27,0,95,0,black_stone,0.881766676902771,1,350.2048645019531,580.3681640625,13.389362681631058,37.15800996704319,13.388948836831307,37.16008870715158,94.0,2151,1,1,1,0.0021195348443705563,0.003612843484722539,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
28,0,96,0,black_stone,0.8816647529602051,1,350.18463134765625,580.3621826171875,13.388200069855216,37.15873007411327,13.389362681631058,37.15800996704319,95.0,2151,1,1,1,0.001367559992725961,0.002331068169419252,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
29,0,97,0,black_stone,0.8825321197509766,1,350.177490234375,580.3575439453125,13.387790587834951,37.15928238247384,13.388200069855216,37.15873007411327,96.0,2151,1,1,1,0.0006875463984878657,0.0011719540883315894,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
30,0,98,0,black_stone,0.8830217123031616,1,350.1698913574219,580.357421875,13.387353222385997,37.159302248631725,13.387790587834951,37.15928238247384,97.0,2151,1,1,1,0.00043781640006769924,0.0007462779546608511,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
31,0,99,0,black_stone,0.8828362226486206,1,350.15625,580.341064453125,13.38657351078758,37.161241623461926,13.387353222385997,37.159302248631725,98.0,2151,1,1,1,0.0020902451790932555,0.003562917918908959,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
32,0,100,0,black_stone,0.8812056183815002,1,350.11981201171875,580.3560791015625,13.384471003442307,37.15949666999196,13.38657351078758,37.161241623461926,99.0,2151,1,1,1,0.002732288372275529,0.0046573097254696515,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
33,0,101,0,black_stone,0.8828214406967163,1,350.1353759765625,580.371826171875,13.385361620700223,37.15762799565454,13.384471003442307,37.15949666999196,100.0,2151,1,1,1,0.0020700586656941054,0.0035285090892513155,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
34,0,102,0,black_stone,0.88287353515625,1,350.154541015625,580.3734130859375,13.38646423935931,37.157427025199546,13.385361620700223,37.15762799565454,101.0,2151,1,1,1,0.0011207841144247371,0.0019104274677694383,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
35,0,103,0,black_stone,0.8820430040359497,1,350.1441650390625,580.3729248046875,13.38586715625102,37.1574920845155,13.38646423935931,37.157427025199546,102.0,2151,1,1,1,0.0006006171432760244,0.0010237792214932233,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
36,0,104,0,black_stone,0.8809325695037842,1,350.1316833496094,580.4031982421875,13.38513856835199,37.15393036805374,13.38586715625102,37.1574920845155,103.0,2151,1,1,1,0.003635473075211542,0.00619682910547422,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
37,0,105,0,black_stone,0.8814970254898071,1,350.14068603515625,580.4136352539062,13.38565324177908,37.15269294284137,13.38513856835199,37.15393036805374,104.0,2151,1,1,1,0.0013401902449910478,0.00228441519032565,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
38,0,106,0,black_stone,0.880379855632782,1,350.14678955078125,580.41552734375,13.386003905677322,37.15246540162963,13.38565324177908,37.15269294284137,105.0,2151,1,1,1,0.00041801934473393584,0.0007125329739782998,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
39,0,107,0,black_stone,0.8810421228408813,1,350.15618896484375,580.429443359375,13.386540217295297,37.150817446624536,13.386003905677322,37.15246540162963,106.0,2151,1,1,1,0.0017330279427569776,0.0029540249024266664,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
40,0,108,0,black_stone,0.8813744187355042,1,350.16082763671875,580.4239501953125,13.38680905168993,37.151461940099665,13.386540217295297,37.150817446624536,107.0,2151,1,1,1,0.0006983149513087614,0.0011903095760944797,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
41,0,109,0,black_stone,0.8820024728775024,1,350.1554870605469,580.430908203125,13.386499325367996,37.15064519861351,13.38680905168993,37.151461940099665,108.0,2151,1,1,1,0.0008734970232947115,0.0014889153806159857,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
42,0,110,0,black_stone,0.8823481202125549,1,350.12396240234375,580.3587646484375,13.384709011330688,37.15917689860839,13.386499325367996,37.15064519861351,109.0,2151,1,1,1,0.008717518520477516,0.014859406568995764,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
43,0,111,0,black_stone,0.8829330205917358,1,350.1463317871094,580.335693359375,13.386004389408049,37.1618823673869,13.384709011330688,37.15917689860839,110.0,2151,1,1,1,0.002999594251692787,0.0051129447472036136,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
44,0,112,0,black_stone,0.8821090459823608,1,350.1444396972656,580.3599853515625,13.38588731245314,37.15901817420832,13.386004389408049,37.1618823673869,111.0,2151,1,1,1,0.0028665850026822347,0.004886224436390173,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
45,0,113,0,black_stone,0.8829017281532288,1,350.11376953125,580.4073486328125,13.384106104533103,37.15345375121365,13.38588731245314,37.15901817420832,112.0,2151,1,1,1,0.005842559791568424,0.009958908735627995,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
46,0,114,0,black_stone,0.8833290934562683,1,350.118408203125,580.4327392578125,13.384364626033978,37.1504559346546,13.384106104533103,37.15345375121365,113.0,2151,1,1,1,0.003008942918717279,0.0051288799750862715,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
47,0,115,0,black_stone,0.8832147717475891,1,350.1287536621094,580.4668579101562,13.384948650740997,37.14642503246001,13.384364626033978,37.1504559346546,114.0,2151,1,1,1,0.004072991205586244,0.006942598645885643,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
48,0,116,0,black_stone,0.882883608341217,1,350.1480712890625,580.4817504882812,13.386055416450349,37.14465505337609,13.384948650740997,37.14642503246001,115.0,2151,1,1,1,0.0020875239622343213,0.003558279481081229,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
49,0,117,0,black_stone,0.8842421174049377,1,350.1722412109375,580.4493408203125,13.387457381404149,37.14845940365605,13.386055416450349,37.14465505337609,116.0,2151,1,1,1,0.004054452710821798,0.006910998938900793,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
50,0,118,0,black_stone,0.8846654891967773,1,350.17156982421875,580.488525390625,13.387405486420064,37.14383930115774,13.387457381404149,37.14845940365605,117.0,2151,1,1,1,0.004620393942538021,0.007875671492962538,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
51,0,119,0,black_stone,0.8854898810386658,1,350.18572998046875,580.485107421875,13.38822156808579,37.144232132807865,13.387405486420064,37.14383930115774,118.0,2151,1,1,1,0.0009057074530290579,0.0015438195222086215,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
52,0,120,0,black_stone,0.8836431503295898,1,350.19232177734375,580.4561767578125,13.388610769552477,37.14763883264384,13.38822156808579,37.144232132807865,119.0,2151,1,1,1,0.0034288600954430048,0.005844647889959667,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
53,0,121,0,black_stone,0.884327232837677,1,350.1985168457031,580.542724609375,13.38893783500599,37.137429751446696,13.388610769552477,37.14763883264384,120.0,2151,1,1,1,0.010214318905380403,0.017410770861443867,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
54,0,122,0,black_stone,0.8838472962379456,1,350.1949462890625,580.52587890625,13.38873809775163,37.13941833652242,13.38893783500599,37.137429751446696,121.0,2151,1,1,1,0.0019985908971480635,0.0034066890292296535,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
55,0,123,0,black_stone,0.8838901519775391,1,350.1843566894531,580.529296875,13.388127538518356,37.1390229872225,13.38873809775163,37.13941833652242,122.0,2151,1,1,1,0.0007273813623402603,0.001239854594898171,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
56,0,124,0,black_stone,0.8843895196914673,1,350.15618896484375,580.5220947265625,13.386509006343768,37.13989236960206,13.388127538518356,37.1390229872225,123.0,2151,1,1,1,0.0018372457979423161,0.0031316689737653117,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
57,0,125,0,black_stone,0.882363498210907,1,350.13458251953125,580.4586181640625,13.385286874034302,37.14739247596277,13.386509006343768,37.13989236960206,124.0,2151,1,1,1,0.007599026437892536,0.012952885973680458,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
58,0,126,0,black_stone,0.8814097046852112,1,350.12335205078125,580.4312744140625,13.384649659479976,37.150625129827574,13.385286874034302,37.14739247596277,125.0,2151,1,1,1,0.003294858630941899,0.005616236302741873,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
59,0,127,0,black_stone,0.883331298828125,1,350.11865234375,580.4132080078125,13.384385192420062,37.152759183650055,13.384649659479976,37.150625129827574,126.0,2151,1,1,1,0.0021503786975840696,0.0036654182345183003,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
60,0,128,0,black_stone,0.8831920027732849,1,350.1258239746094,580.4029541015625,13.384801396779563,37.153963378091014,13.384385192420062,37.152759183650055,127.0,2151,1,1,1,0.0012740919592023696,0.0021717476577313116,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
61,0,129,0,black_stone,0.8826735615730286,1,350.10675048828125,580.431884765625,13.383693947945362,37.15056509362398,13.384801396779563,37.153963378091014,128.0,2151,1,1,1,0.0035741824574640796,0.006092356461586498,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
62,0,130,0,black_stone,0.8822550177574158,1,350.10919189453125,580.4208984375,13.3838381190004,37.151858999723736,13.383693947945362,37.15056509362398,129.0,2151,1,1,1,0.0013019133181939955,0.0022191704287397645,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
63,0,131,0,black_stone,0.8838379979133606,1,350.14727783203125,580.3934326171875,13.386039436529591,37.15507094957415,13.3838381190004,37.151858999723736,130.0,2151,1,1,1,0.0038938953126557447,0.006637321555663201,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
64,0,132,0,black_stone,0.8823656439781189,1,350.1442565917969,580.3794555664062,13.385870232397396,37.15672169887093,13.386039436529591,37.15507094957415,131.0,2151,1,1,1,0.0016593984690749524,0.0028285201177413962,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
65,0,133,0,black_stone,0.8816426992416382,1,350.12921142578125,580.3881225585938,13.385001332973903,37.15571025347969,13.385870232397396,37.15672169887093,132.0,2151,1,1,1,0.0013334196592262246,0.00227287441913561,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
66,0,134,0,black_stone,0.883159339427948,1,350.1377868652344,580.382080078125,13.38549695478526,37.15641679003794,13.385001332973903,37.15571025347969,133.0,2151,1,1,1,0.0008630381729873197,0.0014710877948647494,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
67,0,135,0,black_stone,0.8818587064743042,1,350.1439514160156,580.3889770507812,13.385849468544018,37.1555988634283,13.38549695478526,37.15641679003794,134.0,2151,1,1,1,0.0008906569984355629,0.0015181653382424368,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
68,0,136,0,black_stone,0.8816092610359192,1,350.14447021484375,580.3678588867188,13.385886424124774,37.158089413516706,13.385849468544018,37.1555988634283,135.0,2151,1,1,1,0.002490824252691052,0.004245723157996113,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
69,0,137,0,black_stone,0.8815763592720032,1,350.1556091308594,580.341552734375,13.386536455604476,37.161184484260815,13.385886424124774,37.158089413516706,136.0,2151,1,1,1,0.00316259447853274,0.005390786042953534,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
70,0,138,0,black_stone,0.8819951415061951,1,350.174072265625,580.2955322265625,13.387614841198596,37.16660041038309,13.386536455604476,37.161184484260815,137.0,2151,1,1,1,0.005522243316945245,0.00941291474479303,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
71,0,139,0,black_stone,0.8812385201454163,1,350.22357177734375,580.3880615234375,13.390432668646255,37.1556495665258,13.387614841198596,37.16660041038309,138.0,2151,1,1,1,0.011307569708450628,0.01927426654849539,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
72,0,140,0,black_stone,0.8803680539131165,1,350.235595703125,580.4193115234375,13.391114006621043,37.15195521452425,13.390432668646255,37.1556495665258,139.0,2151,1,1,1,0.003756655180777731,0.0064033895126893135,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
73,0,141,0,black_stone,0.880584180355072,1,350.22808837890625,580.4017944335938,13.390687925637517,37.154026579941814,13.391114006621043,37.15195521452425,140.0,2151,1,1,1,0.002114733954331328,0.0036046601494284,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
74,0,142,0,black_stone,0.8819886445999146,1,350.19744873046875,580.390869140625,13.388928086877106,37.15533720844456,13.390687925637517,37.154026579941814,141.0,2151,1,1,1,0.0021942605895484907,0.0037402169140031095,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
75,0,143,0,black_stone,0.8828921318054199,1,350.1901550292969,580.394287109375,13.388507106159334,37.15493931827921,13.388928086877106,37.15533720844456,142.0,2151,1,1,1,0.0005792593101663572,0.0009873738241471996,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
76,0,144,0,black_stone,0.8834131956100464,1,350.1771240234375,580.4083862304688,13.387752280770073,37.15328579640961,13.388507106159334,37.15493931827921,143.0,2151,1,1,1,0.0018176622187625249,0.0030982878728906676,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
77,0,145,0,black_stone,0.8833172917366028,1,350.1522521972656,580.3770141601562,13.386331281474702,37.15700391477625,13.387752280770073,37.15328579640961,144.0,2151,1,1,1,0.003980407414543517,0.0067847853656991764,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
78,0,146,0,black_stone,0.8839302062988281,1,350.09381103515625,580.3631591796875,13.382971987227348,37.158680219697494,13.386331281474702,37.15700391477625,145.0,2151,1,1,1,0.003754311658519859,0.0063993948724770326,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
79,0,147,0,black_stone,0.8841093182563782,1,350.0859375,580.4109497070312,13.382502972740877,37.15304906244786,13.382971987227348,37.158680219697494,146.0,2151,1,1,1,0.0056506554096489294,0.009631798993719767,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
80,0,148,0,black_stone,0.8781578540802002,1,350.1179504394531,580.3746337890625,13.384357658447676,37.15730936352429,13.382502972740877,37.15304906244786,147.0,2151,1,1,1,0.004646506680595827,0.007920181841924705,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
81,0,149,0,black_stone,0.8764336705207825,1,350.15631103515625,580.435791015625,13.38654510446452,37.15006876818916,13.384357658447676,37.15730936352429,148.0,2151,1,1,1,0.007563804656637072,0.012892848846540465,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
82,0,150,0,black_stone,0.8510690331459045,1,350.1834716796875,580.4694213867188,13.388096923839262,37.146083383317865,13.38654510446452,37.15006876818916,149.0,2151,1,1,1,0.004276848833446013,0.007290083238828431,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
83,0,151,0,black_stone,0.8799147009849548,1,350.14837646484375,580.4849853515625,13.386071892159112,37.14427340075782,13.388096923839262,37.146083383317865,150.0,2151,1,1,1,0.002716024700418891,0.004629587557532201,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
84,0,152,0,black_stone,0.8992341160774231,1,350.0252380371094,580.4951782226562,13.378981900758095,37.14316014511252,13.386071892159112,37.14427340075782,151.0,2151,1,1,1,0.007176859772789778,0.01223328370361894,black_stone,1,1,0,4,3,0,stone_in_motion,stone_in_motion,0,0,0,start,2,2,37.16660041038309,0
